"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"77094","HOUSTON, TX",,"H",11487,"H",253001,"H",996479,314,"HOUSTON","TX","HARRIS"
"77095","HOUSTON, TX",,"G",14253,"G",176593,"G",681165,1035,"HOUSTON","TX","HARRIS"
"77096","HOUSTON, TX",,"G",9080,"G",94664,"G",374211,623,"HOUSTON","TX","HARRIS"
"77098","HOUSTON, TX",,"G",20611,"G",245400,"G",982904,1349,"HOUSTON","TX","HARRIS"
"77099","HOUSTON, TX",,"G",18792,"G",183628,"G",766381,717,"HOUSTON","TX","HARRIS"
"77201","HOUSTON, TX",,"J",76,"J",1525,"J",6754,4,"HOUSTON","TX","HARRIS"
"77203","HOUSTON, TX","B","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77204","HOUSTON, TX",,"H",508,"J",2619,"J",12996,17,"HOUSTON","TX","HARRIS"
"77205","HOUSTON, TX",,"G",264,"G",1874,"G",8192,12,"HOUSTON","TX","HARRIS"
"77206","HOUSTON, TX",,"J",22,"H",154,"H",677,4,"HOUSTON","TX","HARRIS"
"77207","HOUSTON, TX","G","D",0,"D",0,"D",0,10,"HOUSTON","TX","HARRIS"
"77208","HOUSTON, TX","A","D",0,"D",0,"D",0,3,"HOUSTON","TX","HARRIS"
"77210","HOUSTON, TX",,"H",2391,"H",259021,"H",640499,12,"HOUSTON","TX","HARRIS"
"77212","HOUSTON, TX","A","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77213","HOUSTON, TX",,"H",31,"J",330,"H",1547,8,"HOUSTON","TX","HARRIS"
"77215","HOUSTON, TX",,"J",21,"H",169,"H",813,11,"HOUSTON","TX","HARRIS"
"77217","HOUSTON, TX","A","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77218","HOUSTON, TX",,"H",25,"H",355,"H",1571,9,"HOUSTON","TX","HARRIS"
"77219","HOUSTON, TX",,"G",79,"G",1181,"H",5308,14,"HOUSTON","TX","HARRIS"
"77220","HOUSTON, TX",,"H",211,"H",2840,"H",12690,13,"HOUSTON","TX","HARRIS"
"77221","HOUSTON, TX","G","D",0,"D",0,"D",0,7,"HOUSTON","TX","HARRIS"
"77222","HOUSTON, TX","B","D",0,"D",0,"D",0,4,"HOUSTON","TX","HARRIS"
"77223","HOUSTON, TX",,"J",18,"G",153,"G",816,7,"HOUSTON","TX","HARRIS"
"77224","HOUSTON, TX",,"H",160,"H",1895,"H",8026,17,"HOUSTON","TX","HARRIS"
"77225","HOUSTON, TX","I","D",0,"D",0,"D",0,6,"HOUSTON","TX","HARRIS"
"77226","HOUSTON, TX","B","D",0,"D",0,"D",0,3,"HOUSTON","TX","HARRIS"
"77227","HOUSTON, TX",,"G",141,"H",6345,"H",23084,16,"HOUSTON","TX","HARRIS"
"77228","HOUSTON, TX","A","D",0,"D",0,"D",0,2,"HOUSTON","TX","HARRIS"
"77229","HOUSTON, TX",,"J",205,"H",2584,"H",10230,7,"HOUSTON","TX","HARRIS"
"77230","HOUSTON, TX",,"G",21,"G",158,"G",663,4,"HOUSTON","TX","HARRIS"
"77231","HOUSTON, TX",,"G",4,"G",40,"G",245,4,"HOUSTON","TX","HARRIS"
"77233","HOUSTON, TX",,"J",38,"H",179,"H",836,6,"HOUSTON","TX","HARRIS"
"77234","HOUSTON, TX",,"H",99,"G",1542,"G",5268,9,"HOUSTON","TX","HARRIS"
"77235","HOUSTON, TX",,"J",37,"H",291,"H",1017,6,"HOUSTON","TX","HARRIS"
"77236","HOUSTON, TX",,"H",33,"H",224,"H",1012,5,"HOUSTON","TX","HARRIS"
"77238","HOUSTON, TX",,"J",39,"J",503,"J",2095,7,"HOUSTON","TX","HARRIS"
"77240","HOUSTON, TX","E","D",0,"D",0,"D",0,5,"HOUSTON","TX","HARRIS"
"77241","HOUSTON, TX",,"G",51,"G",695,"G",3104,7,"HOUSTON","TX","HARRIS"
"77242","HOUSTON, TX",,"J",156,"H",936,"H",3553,24,"HOUSTON","TX","HARRIS"
"77243","HOUSTON, TX","B","D",0,"D",0,"D",0,4,"HOUSTON","TX","HARRIS"
"77244","HOUSTON, TX",,"J",46,"J",208,"H",795,9,"HOUSTON","TX","HARRIS"
"77245","HOUSTON, TX",,"J",106,"J",1550,"J",7554,6,"HOUSTON","TX","HARRIS"
"77248","HOUSTON, TX",,"G",83,"H",584,"H",2722,8,"HOUSTON","TX","HARRIS"
"77249","HOUSTON, TX",,"J",216,"J",3490,"J",12118,6,"HOUSTON","TX","HARRIS"
"77251","HOUSTON, TX",,"J",1332,"J",60414,"J",164545,19,"HOUSTON","TX","HARRIS"
"77252","HOUSTON, TX","H","D",0,"D",0,"D",0,49,"HOUSTON","TX","HARRIS"
"77253","HOUSTON, TX","C","D",0,"D",0,"D",0,2,"HOUSTON","TX","HARRIS"
"77254","HOUSTON, TX",,"H",30,"G",547,"H",4088,15,"HOUSTON","TX","HARRIS"
"77255","HOUSTON, TX","C","D",0,"D",0,"D",0,12,"HOUSTON","TX","HARRIS"
"77256","HOUSTON, TX",,"J",32,"J",287,"J",1033,6,"HOUSTON","TX","HARRIS"
"77257","HOUSTON, TX",,"H",102,"H",1458,"H",6202,19,"HOUSTON","TX","HARRIS"
"77258","HOUSTON, TX",,"J",432,"J",6439,"J",22538,31,"HOUSTON","TX","HARRIS"
"77259","HOUSTON, TX","A","D",0,"D",0,"D",0,3,"HOUSTON","TX","HARRIS"
"77261","HOUSTON, TX","B","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77262","HOUSTON, TX",,"J",34,"H",403,"H",1632,4,"HOUSTON","TX","HARRIS"
"77263","HOUSTON, TX",,"J",263,"H",1335,"H",5420,14,"HOUSTON","TX","HARRIS"
"77265","HOUSTON, TX",,"J",20,"G",222,"G",983,12,"HOUSTON","TX","HARRIS"
"77266","HOUSTON, TX",,"H",22,"H",201,"H",812,5,"HOUSTON","TX","HARRIS"
"77267","HOUSTON, TX",,"H",86,"G",2343,"G",7134,9,"HOUSTON","TX","HARRIS"
"77268","HOUSTON, TX",,"J",38,"J",468,"J",2423,9,"HOUSTON","TX","HARRIS"
"77269","HOUSTON, TX",,"H",500,"H",7028,"H",32166,19,"HOUSTON","TX","HARRIS"
"77270","HOUSTON, TX",,"G",52,"G",488,"H",3054,12,"HOUSTON","TX","HARRIS"
"77271","HOUSTON, TX",,"J",114,"J",505,"J",2337,12,"HOUSTON","TX","HARRIS"
"77272","HOUSTON, TX",,"J",40,"J",321,"J",1389,7,"HOUSTON","TX","HARRIS"
"77273","HOUSTON, TX",,"J",64,"G",456,"G",1742,12,"HOUSTON","TX","HARRIS"
"77274","HOUSTON, TX",,"G",93,"G",603,"G",2706,25,"HOUSTON","TX","HARRIS"
"77275","HOUSTON, TX",,"G",120,"G",1243,"H",6045,6,"HOUSTON","TX","HARRIS"
"77277","HOUSTON, TX",,"J",57,"H",728,"H",3006,16,"HOUSTON","TX","HARRIS"
"77279","HOUSTON, TX",,"G",4,"J",19,"J",435,5,"HOUSTON","TX","HARRIS"
"77280","HOUSTON, TX","G","D",0,"D",0,"D",0,8,"HOUSTON","TX","HARRIS"
"77282","HOUSTON, TX",,"J",15,"G",128,"G",694,5,"HOUSTON","TX","HARRIS"
"77284","HOUSTON, TX",,"J",31,"J",233,"H",1264,18,"HOUSTON","TX","HARRIS"
"77287","HOUSTON, TX",,"G",59,"H",527,"H",2419,10,"HOUSTON","TX","HARRIS"
"77288","HOUSTON, TX",,"J",10,"G",80,"G",370,5,"HOUSTON","TX","HARRIS"
"77289","HOUSTON, TX","B","D",0,"D",0,"D",0,5,"HOUSTON","TX","HARRIS"
"77290","HOUSTON, TX","B","D",0,"D",0,"D",0,4,"HOUSTON","TX","HARRIS"
"77291","HOUSTON, TX","C","D",0,"D",0,"D",0,2,"HOUSTON","TX","HARRIS"
"77292","HOUSTON, TX",,"J",56,"H",579,"G",2553,14,"HOUSTON","TX","HARRIS"
"77293","HOUSTON, TX",,"J",8,"J",77,"J",370,6,"HOUSTON","TX","HARRIS"
"77301","CONROE, TX",,"G",11937,"G",120036,"G",481903,884,"CONROE","TX","MONTGOMERY"
"77302","CONROE, TX",,"G",993,"G",12541,"G",49784,161,"CONROE","TX","MONTGOMERY"
"77303","CONROE, TX",,"G",6785,"G",94829,"H",367221,299,"CONROE","TX","MONTGOMERY"
"77304","CONROE, TX",,"G",12893,"G",128186,"G",531070,795,"CONROE","TX","MONTGOMERY"
"77305","CONROE, TX",,"G",846,"H",10523,"H",39765,58,"CONROE","TX","MONTGOMERY"
"77306","CONROE, TX",,"G",1165,"G",11598,"G",51654,96,"CONROE","TX","MONTGOMERY"
"77316","MONTGOMERY, TX",,"G",1611,"H",21339,"G",91001,237,"MONTGOMERY","TX","MONTGOMERY"
"77318","WILLIS, TX",,"G",2271,"G",27297,"G",97889,220,"WILLIS","TX","MONTGOMERY"
"77320","HUNTSVILLE, TX",,"G",1862,"G",12691,"G",51701,229,"HUNTSVILLE","TX","WALKER"
"77325","KINGWOOD, TX",,"G",209,"H",4093,"H",18760,18,"KINGWOOD","TX","HARRIS"
"77326","ACE, TX","A","D",0,"D",0,"D",0,1,"ACE","TX","POLK"
"77327","CLEVELAND, TX",,"G",4486,"G",34542,"G",149095,354,"CLEVELAND","TX","LIBERTY"
"77328","CLEVELAND, TX",,"G",1058,"G",9476,"G",37123,110,"CLEVELAND","TX","LIBERTY"
"77331","COLDSPRING, TX",,"G",466,"G",3465,"G",14573,94,"COLDSPRING","TX","SAN JACINTO"
"77332","DALLARDSVILLE, TX","B","D",0,"D",0,"D",0,1,"DALLARDSVILLE","TX","POLK"
"77333","DOBBIN, TX","A","D",0,"D",0,"D",0,2,"DOBBIN","TX","MONTGOMERY"
"77334","DODGE, TX",,"J",15,"H",49,"H",392,6,"DODGE","TX","WALKER"
"77335","GOODRICH, TX",,"J",116,"H",1206,"H",5460,18,"GOODRICH","TX","POLK"
"77336","HUFFMAN, TX",,"G",1410,"G",12497,"G",59326,162,"HUFFMAN","TX","HARRIS"
"77337","HUFSMITH, TX","B","D",0,"D",0,"D",0,1,"HUFSMITH","TX","HARRIS"
"77338","HUMBLE, TX",,"G",22697,"G",189792,"G",812793,1257,"HUMBLE","TX","HARRIS"
"77339","KINGWOOD, TX",,"G",14691,"G",180503,"G",685249,988,"KINGWOOD","TX","HARRIS"
"77340","HUNTSVILLE, TX",,"G",9172,"G",65179,"G",270511,633,"HUNTSVILLE","TX","WALKER"
"77341","HUNTSVILLE, TX","A","D",0,"D",0,"D",0,1,"HUNTSVILLE","TX","WALKER"
"77342","HUNTSVILLE, TX",,"J",133,"H",763,"H",2782,14,"HUNTSVILLE","TX","WALKER"
"77344","HUNTSVILLE, TX","B","D",0,"D",0,"D",0,1,"HUNTSVILLE","TX","WALKER"
"77345","KINGWOOD, TX",,"H",1200,"G",10175,"G",46054,242,"KINGWOOD","TX","HARRIS"
"77346","HUMBLE, TX",,"G",8048,"G",51933,"G",219350,681,"HUMBLE","TX","HARRIS"
"77347","HUMBLE, TX",,"J",114,"J",845,"H",4991,20,"HUMBLE","TX","HARRIS"
"77348","HUNTSVILLE, TX","B","D",0,"D",0,"D",0,2,"HUNTSVILLE","TX","WALKER"
"77349","HUNTSVILLE, TX","B","D",0,"D",0,"D",0,2,"HUNTSVILLE","TX","WALKER"
"77350","LEGGETT, TX",,"J",70,"J",443,"J",2425,5,"LEGGETT","TX","POLK"
"77351","LIVINGSTON, TX",,"G",6175,"G",45286,"G",187771,549,"LIVINGSTON","TX","POLK"
"77353","MAGNOLIA, TX",,"H",40,"G",219,"H",1178,15,"MAGNOLIA","TX","MONTGOMERY"
"77354","MAGNOLIA, TX",,"G",8032,"G",73224,"G",292324,718,"MAGNOLIA","TX","MONTGOMERY"
"77355","MAGNOLIA, TX",,"G",2479,"G",21270,"G",90595,344,"MAGNOLIA","TX","MONTGOMERY"
"77356","MONTGOMERY, TX",,"G",4209,"G",33378,"G",143053,566,"MONTGOMERY","TX","MONTGOMERY"
"77357","NEW CANEY, TX",,"H",3081,"H",29135,"H",116555,225,"NEW CANEY","TX","MONTGOMERY"
"77358","NEW WAVERLY, TX",,"G",977,"H",8194,"H",32978,76,"NEW WAVERLY","TX","WALKER"
"77359","OAKHURST, TX",,"J",41,"H",308,"H",1285,7,"OAKHURST","TX","SAN JACINTO"
"77360","ONALASKA, TX",,"G",398,"H",3093,"H",15488,61,"ONALASKA","TX","POLK"
"77362","PINEHURST, TX",,"H",722,"H",7568,"G",34873,104,"PINEHURST","TX","MONTGOMERY"
"77363","PLANTERSVILLE, TX",,"H",492,"H",5316,"H",19725,51,"PLANTERSVILLE","TX","GRIMES"
"77364","POINTBLANK, TX",,"G",63,"J",347,"H",1566,18,"POINTBLANK","TX","SAN JACINTO"
"77365","PORTER, TX",,"G",5046,"G",40439,"G",179279,366,"PORTER","TX","MONTGOMERY"
"77367","RIVERSIDE, TX",,"G",59,"G",294,"H",1473,10,"RIVERSIDE","TX","WALKER"
"77368","ROMAYOR, TX","A","D",0,"D",0,"D",0,2,"ROMAYOR","TX","LIBERTY"
"77369","RYE, TX",,"H",41,"J",295,"J",1373,5,"RYE","TX","LIBERTY"
"77371","SHEPHERD, TX",,"H",405,"H",2590,"H",11829,50,"SHEPHERD","TX","SAN JACINTO"
"77372","SPLENDORA, TX",,"G",1076,"G",8320,"G",34476,76,"SPLENDORA","TX","MONTGOMERY"
"77373","SPRING, TX",,"H",11479,"H",126217,"H",531990,551,"SPRING","TX","HARRIS"
"77374","THICKET, TX",,"J",15,"J",117,"J",415,4,"THICKET","TX","HARDIN"
"77375","TOMBALL, TX",,"G",15498,"G",164901,"G",645405,1058,"TOMBALL","TX","HARRIS"
"77376","VOTAW, TX","A","D",0,"D",0,"D",0,1,"VOTAW","TX","HARDIN"
"77377","TOMBALL, TX",,"G",5093,"G",48015,"G",216630,572,"TOMBALL","TX","HARRIS"
"77378","WILLIS, TX",,"G",2725,"G",24665,"G",100719,210,"WILLIS","TX","MONTGOMERY"
"77379","SPRING, TX",,"G",14810,"G",118302,"G",501501,1554,"SPRING","TX","HARRIS"
"77380","SPRING, TX",,"G",40987,"H",1312819,"H",3746772,2139,"SPRING","TX","MONTGOMERY"
"77381","SPRING, TX",,"G",11691,"G",164512,"G",680556,707,"SPRING","TX","MONTGOMERY"
"77382","SPRING, TX",,"G",4487,"G",35141,"G",149542,574,"SPRING","TX","MONTGOMERY"
"77383","SPRING, TX",,"H",203,"H",1846,"H",7346,15,"SPRING","TX","HARRIS"
"77384","CONROE, TX",,"G",6200,"G",58995,"G",250904,398,"CONROE","TX","MONTGOMERY"
"77385","CONROE, TX",,"G",8003,"G",67599,"G",278382,491,"CONROE","TX","MONTGOMERY"
"77386","SPRING, TX",,"G",6296,"G",64779,"G",286578,714,"SPRING","TX","MONTGOMERY"
"77387","SPRING, TX",,"G",240,"J",11646,"H",29003,25,"SPRING","TX","MONTGOMERY"
"77388","SPRING, TX",,"G",8513,"G",77875,"G",325516,770,"SPRING","TX","HARRIS"
"77389","SPRING, TX",,"H",8317,"H",336273,"J",1334301,412,"SPRING","TX","HARRIS"
"77391","SPRING, TX",,"J",187,"H",3771,"H",12805,16,"SPRING","TX","HARRIS"
"77393","SPRING, TX",,"J",97,"J",2356,"J",7633,21,"SPRING","TX","MONTGOMERY"
"77396","HUMBLE, TX",,"G",8190,"G",95440,"G",358275,496,"HUMBLE","TX","HARRIS"
"77399","LIVINGSTON, TX",,"H",57,"G",366,"G",1676,28,"LIVINGSTON","TX","POLK"
"77401","BELLAIRE, TX",,"H",13440,"G",224414,"G",842394,926,"BELLAIRE","TX","HARRIS"
"77402","BELLAIRE, TX",,"H",125,"G",1613,"H",8804,23,"BELLAIRE","TX","HARRIS"
"77404","BAY CITY, TX",,"G",110,"G",643,"G",2616,19,"BAY CITY","TX","MATAGORDA"
"77406","RICHMOND, TX",,"G",3727,"G",24398,"G",110227,470,"RICHMOND","TX","FORT BEND"
"77407","RICHMOND, TX",,"G",2658,"G",17046,"G",70951,313,"RICHMOND","TX","FORT BEND"
"77410","CYPRESS, TX",,"J",538,"J",3920,"J",17570,33,"CYPRESS","TX","HARRIS"
"77411","ALIEF, TX",,"J",93,"J",494,"J",1953,6,"ALIEF","TX","HARRIS"
"77412","ALTAIR, TX",,"H",158,"G",874,"G",3244,6,"ALTAIR","TX","COLORADO"
"77413","BARKER, TX",,"H",48,"H",566,"H",2452,10,"BARKER","TX","HARRIS"
"77414","BAY CITY, TX",,"G",5278,"G",54447,"G",218377,479,"BAY CITY","TX","MATAGORDA"
"77415","CEDAR LANE, TX",,"J",6,"J",21,"J",98,3,"CEDAR LANE","TX","MATAGORDA"
"77417","BEASLEY, TX",,"H",946,"H",10766,"H",42063,20,"BEASLEY","TX","FORT BEND"
"77418","BELLVILLE, TX",,"G",2195,"G",19502,"G",79516,197,"BELLVILLE","TX","AUSTIN"
"77419","BLESSING, TX",,"G",103,"H",744,"H",2815,22,"BLESSING","TX","MATAGORDA"
"77420","BOLING, TX",,"G",223,"G",2960,"G",10898,31,"BOLING","TX","WHARTON"
"77422","BRAZORIA, TX",,"G",745,"G",6153,"G",27631,108,"BRAZORIA","TX","BRAZORIA"
"77423","BROOKSHIRE, TX",,"H",4404,"G",45346,"G",190400,202,"BROOKSHIRE","TX","WALLER"
"77426","CHAPPELL HILL, TX",,"G",304,"G",2143,"G",8875,44,"CHAPPELL HILL","TX","WASHINGTON"
"77429","CYPRESS, TX",,"G",17943,"G",169017,"G",707527,1498,"CYPRESS","TX","HARRIS"
"77430","DAMON, TX",,"G",136,"H",1281,"H",6743,27,"DAMON","TX","BRAZORIA"
"77431","DANCIGER, TX","A","D",0,"D",0,"D",0,1,"DANCIGER","TX","BRAZORIA"
"77432","DANEVANG, TX",,"J",31,"H",170,"H",739,6,"DANEVANG","TX","WHARTON"
"77433","CYPRESS, TX",,"G",9022,"G",60355,"G",256353,835,"CYPRESS","TX","HARRIS"
"77434","EAGLE LAKE, TX",,"H",833,"H",7137,"H",30868,85,"EAGLE LAKE","TX","COLORADO"
"77435","EAST BERNARD, TX",,"G",966,"G",7419,"G",30309,81,"EAST BERNARD","TX","WHARTON"
"77436","EGYPT, TX","B","D",0,"D",0,"D",0,3,"EGYPT","TX","WHARTON"
"77437","EL CAMPO, TX",,"G",5925,"G",53752,"G",211031,501,"EL CAMPO","TX","WHARTON"
"77440","ELMATON, TX",,"G",5,"H",26,"H",100,3,"ELMATON","TX","MATAGORDA"
"77441","FULSHEAR, TX",,"G",1080,"H",14391,"G",48380,182,"FULSHEAR","TX","FORT BEND"
"77442","GARWOOD, TX",,"G",100,"H",1075,"H",4519,22,"GARWOOD","TX","COLORADO"
"77443","GLEN FLORA, TX","B","D",0,"D",0,"D",0,2,"GLEN FLORA","TX","WHARTON"
"77444","GUY, TX",,"G",57,"J",509,"H",2176,9,"GUY","TX","FORT BEND"
"77445","HEMPSTEAD, TX",,"G",2878,"G",27632,"G",108114,200,"HEMPSTEAD","TX","WALLER"
"77446","PRAIRIE VIEW, TX",,"H",321,"H",1766,"H",7158,23,"PRAIRIE VIEW","TX","WALLER"
"77447","HOCKLEY, TX",,"G",1936,"G",20668,"G",88644,142,"HOCKLEY","TX","HARRIS"
"77448","HUNGERFORD, TX",,"J",203,"J",2353,"J",9693,16,"HUNGERFORD","TX","WHARTON"
"77449","KATY, TX",,"G",15120,"G",157030,"G",652274,818,"KATY","TX","HARRIS"
"77450","KATY, TX",,"G",16826,"G",141489,"G",574756,1518,"KATY","TX","HARRIS"
"77451","KENDLETON, TX",,"G",11,"H",63,"H",348,3,"KENDLETON","TX","FORT BEND"
"77452","KENNEY, TX","A","D",0,"D",0,"D",0,2,"KENNEY","TX","AUSTIN"
"77453","LANE CITY, TX","B","D",0,"D",0,"D",0,5,"LANE CITY","TX","WHARTON"
"77454","LISSIE, TX",,"J",10,"H",41,"G",194,6,"LISSIE","TX","WHARTON"
"77455","LOUISE, TX",,"G",382,"G",4431,"G",16642,38,"LOUISE","TX","WHARTON"
"77456","MARKHAM, TX",,"H",163,"H",6087,"H",17096,15,"MARKHAM","TX","MATAGORDA"
"77457","MATAGORDA, TX",,"J",189,"H",758,"H",3331,28,"MATAGORDA","TX","MATAGORDA"
"77458","MIDFIELD, TX",,"H",20,"J",91,"J",392,4,"MIDFIELD","TX","MATAGORDA"
"77459","MISSOURI CITY, TX",,"G",9386,"G",58755,"G",257243,1075,"MISSOURI CITY","TX","FORT BEND"
"77460","NADA, TX",,"J",31,"G",175,"G",793,12,"NADA","TX","COLORADO"
"77461","NEEDVILLE, TX",,"G",904,"G",6320,"G",28596,128,"NEEDVILLE","TX","FORT BEND"
"77463","OLD OCEAN, TX",,"J",969,"J",38981,"J",116633,14,"OLD OCEAN","TX","BRAZORIA"
"77464","ORCHARD, TX",,"J",51,"H",500,"H",2052,10,"ORCHARD","TX","FORT BEND"
"77465","PALACIOS, TX",,"G",703,"G",4406,"G",19671,114,"PALACIOS","TX","MATAGORDA"
"77466","PATTISON, TX",,"H",549,"G",5977,"G",22322,11,"PATTISON","TX","WALLER"
"77467","PIERCE, TX","A","D",0,"D",0,"D",0,2,"PIERCE","TX","WHARTON"
"77469","RICHMOND, TX",,"G",8299,"G",69235,"G",297020,742,"RICHMOND","TX","FORT BEND"
"77470","ROCK ISLAND, TX",,"J",10,"J",24,"J",166,4,"ROCK ISLAND","TX","COLORADO"
"77471","ROSENBERG, TX",,"G",10572,"G",92632,"G",388386,788,"ROSENBERG","TX","FORT BEND"
"77473","SAN FELIPE, TX",,"J",183,"J",2727,"J",10301,8,"SAN FELIPE","TX","AUSTIN"
"77474","SEALY, TX",,"H",4286,"H",43023,"H",171297,286,"SEALY","TX","AUSTIN"
"77475","SHERIDAN, TX",,"G",140,"H",1745,"H",8141,15,"SHERIDAN","TX","COLORADO"
"77476","SIMONTON, TX",,"H",310,"G",3762,"G",13805,21,"SIMONTON","TX","FORT BEND"
"77477","STAFFORD, TX",,"G",25864,"G",311973,"G",1259012,1394,"STAFFORD","TX","FORT BEND"
"77478","SUGAR LAND, TX",,"G",35709,"G",594141,"G",2224079,1899,"SUGAR LAND","TX","FORT BEND"
"77479","SUGAR LAND, TX",,"G",23873,"G",268183,"G",1052197,2076,"SUGAR LAND","TX","FORT BEND"
"77480","SWEENY, TX",,"G",1568,"G",29111,"G",106601,77,"SWEENY","TX","BRAZORIA"
"77481","THOMPSONS, TX","E","D",0,"D",0,"D",0,4,"THOMPSONS","TX","FORT BEND"
"77482","VAN VLECK, TX",,"G",250,"H",3071,"H",10677,22,"VAN VLECK","TX","MATAGORDA"
"77483","WADSWORTH, TX","G","D",0,"D",0,"D",0,12,"WADSWORTH","TX","MATAGORDA"
"77484","WALLER, TX",,"G",2642,"G",28148,"G",119120,251,"WALLER","TX","HARRIS"
"77485","WALLIS, TX",,"H",319,"G",2537,"G",10475,50,"WALLIS","TX","AUSTIN"
"77486","WEST COLUMBIA, TX",,"G",1075,"G",7258,"G",30128,122,"WEST COLUMBIA","TX","BRAZORIA"
"77487","SUGAR LAND, TX",,"G",147,"G",1275,"H",7809,28,"SUGAR LAND","TX","FORT BEND"
"77488","WHARTON, TX",,"G",3776,"G",25425,"G",105586,293,"WHARTON","TX","WHARTON"
"77489","MISSOURI CITY, TX",,"G",3029,"H",31499,"H",130929,249,"MISSOURI CITY","TX","FORT BEND"
"77491","KATY, TX",,"J",24,"J",152,"J",709,11,"KATY","TX","HARRIS"
"77492","KATY, TX",,"H",461,"H",7698,"H",31527,24,"KATY","TX","HARRIS"
"77493","KATY, TX",,"G",5993,"H",76929,"H",332043,430,"KATY","TX","HARRIS"
"77494","KATY, TX",,"G",19617,"G",157728,"G",675043,1645,"KATY","TX","FORT BEND"
"77496","SUGAR LAND, TX",,"H",73,"H",664,"H",3388,32,"SUGAR LAND","TX","FORT BEND"
"77497","STAFFORD, TX",,"G",207,"G",2510,"G",10022,20,"STAFFORD","TX","FORT BEND"
"77498","SUGAR LAND, TX",,"G",3073,"G",25108,"G",112680,463,"SUGAR LAND","TX","FORT BEND"
"77501","PASADENA, TX",,"G",1363,"H",45308,"G",162561,23,"PASADENA","TX","HARRIS"
"77502","PASADENA, TX",,"G",4119,"G",32992,"G",128968,427,"PASADENA","TX","HARRIS"
"77503","PASADENA, TX",,"G",12183,"G",162910,"G",687733,350,"PASADENA","TX","HARRIS"
"77504","PASADENA, TX",,"G",8667,"G",90601,"G",387953,502,"PASADENA","TX","HARRIS"
"77505","PASADENA, TX",,"G",13018,"G",100611,"G",415504,609,"PASADENA","TX","HARRIS"
"77506","PASADENA, TX",,"G",8685,"H",99380,"G",389463,352,"PASADENA","TX","HARRIS"
"77507","PASADENA, TX",,"G",7831,"H",187873,"G",742162,142,"PASADENA","TX","HARRIS"
"77508","PASADENA, TX",,"H",27,"H",266,"J",1012,10,"PASADENA","TX","HARRIS"
"77510","SANTA FE, TX",,"G",1280,"G",9652,"G",42701,182,"SANTA FE","TX","GALVESTON"
"77511","ALVIN, TX",,"G",11574,"H",158208,"G",571262,710,"ALVIN","TX","BRAZORIA"
"77512","ALVIN, TX",,"G",676,"G",11078,"G",47217,29,"ALVIN","TX","BRAZORIA"
"77514","ANAHUAC, TX",,"G",612,"G",5916,"G",19433,65,"ANAHUAC","TX","CHAMBERS"
"77515","ANGLETON, TX",,"G",6887,"G",66234,"G",262083,498,"ANGLETON","TX","BRAZORIA"
"77516","ANGLETON, TX",,"G",70,"G",454,"G",2156,15,"ANGLETON","TX","BRAZORIA"
"77517","SANTA FE, TX",,"H",290,"G",2131,"H",10541,51,"SANTA FE","TX","GALVESTON"
"77518","BACLIFF, TX",,"H",675,"H",3570,"H",18863,88,"BACLIFF","TX","GALVESTON"
"77519","BATSON, TX",,"H",118,"G",1407,"G",5504,19,"BATSON","TX","HARDIN"
"77520","BAYTOWN, TX",,"G",12841,"G",214064,"G",856858,639,"BAYTOWN","TX","HARRIS"
"77521","BAYTOWN, TX",,"G",16620,"G",165188,"G",690019,829,"BAYTOWN","TX","HARRIS"
"77522","BAYTOWN, TX",,"H",1014,"J",29764,"J",127140,37,"BAYTOWN","TX","HARRIS"
"77523","BAYTOWN, TX",,"G",5215,"G",71887,"G",274114,205,"BAYTOWN","TX","CHAMBERS"
"77530","CHANNELVIEW, TX",,"G",9902,"H",182186,"G",640644,404,"CHANNELVIEW","TX","HARRIS"
"77531","CLUTE, TX",,"G",6743,"G",78963,"G",331668,298,"CLUTE","TX","BRAZORIA"
"77532","CROSBY, TX",,"G",3770,"G",34134,"G",154300,376,"CROSBY","TX","HARRIS"
"77533","DAISETTA, TX",,"H",94,"G",1079,"H",4698,10,"DAISETTA","TX","LIBERTY"
"77534","DANBURY, TX",,"G",272,"G",2505,"G",9998,34,"DANBURY","TX","BRAZORIA"
"77535","DAYTON, TX",,"G",2872,"G",31428,"G",135804,269,"DAYTON","TX","LIBERTY"
"77536","DEER PARK, TX",,"G",18186,"G",356565,"G",1356393,594,"DEER PARK","TX","HARRIS"
"77538","DEVERS, TX",,"J",78,"J",1038,"J",3080,10,"DEVERS","TX","LIBERTY"
"77539","DICKINSON, TX",,"G",6285,"G",54395,"G",219540,538,"DICKINSON","TX","GALVESTON"
"77541","FREEPORT, TX",,"H",13616,"H",362783,"H",1321084,362,"FREEPORT","TX","BRAZORIA"
"77542","FREEPORT, TX",,"H",260,"H",2870,"H",13183,15,"FREEPORT","TX","BRAZORIA"
"77545","FRESNO, TX",,"G",1304,"G",12224,"G",48864,121,"FRESNO","TX","FORT BEND"
"77546","FRIENDSWOOD, TX",,"G",12149,"G",88819,"G",381727,1115,"FRIENDSWOOD","TX","GALVESTON"
